date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:36:40	64001/64001	---M-Z	200	added ('OK')	text/html	etag:%22c8014d-fa01-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/index8.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/index8.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:40	80400/80400	---M-Z	200	added ('OK')	text/html	etag:%22c8014e-13a10-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/index9.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/index9.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:41	75344/75344	---M-Z	200	added ('OK')	text/html	etag:%22c80195-12650-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/index10.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/index10.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:41	69123/69123	---M-Z	200	added ('OK')	text/html	etag:%22c80196-10e03-5841a47aba280-gzip%22	http://puffintheme.com/demo/oculux/html/index11.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/index11.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:42	67761/67761	---M-Z	200	added ('OK')	text/html	etag:%22c8013f-108b1-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/index2.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/index2.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:42	80338/80338	---M-Z	200	added ('OK')	text/html	etag:%22c80143-139d2-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/index3.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/index3.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:42	64217/64217	---M-Z	200	added ('OK')	text/html	etag:%22c81131-fad9-583f28688f480-gzip%22	http://puffintheme.com/demo/oculux/hrms/index.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/hrms/index.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:43	67320/67320	---M-Z	200	added ('OK')	text/html	etag:%22c80099-106f8-583f28909d300-gzip%22	http://puffintheme.com/demo/oculux/jobportal/index.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/jobportal/index.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:43	32187/32187	---M-Z	200	added ('OK')	text/html	etag:%22c801d0-7dbb-57fc86b10c080-gzip%22	http://puffintheme.com/demo/oculux/landing/index.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/landing/index.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:44	67359/67359	---M-Z	200	added ('OK')	text/html	etag:%22c80113-1071f-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-contact.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-contact.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:44	69541/69541	---M-Z	200	added ('OK')	text/html	etag:%22c80114-10fa5-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-contact2.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-contact2.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:45	77015/77015	---M-Z	200	added ('OK')	text/html	etag:%22c80119-12cd7-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-taskboard.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-taskboard.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:45	66698/66698	---M-Z	200	added ('OK')	text/html	etag:%22c80117-1048a-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-project-list.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-project-list.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:45	69333/69333	---M-Z	200	added ('OK')	text/html	etag:%22c8011a-10ed5-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-ticket.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-ticket.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:46	66625/66625	---M-Z	200	added ('OK')	text/html	etag:%22c8011b-10441-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-ticket-details.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-ticket-details.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:46	72513/72513	---M-Z	200	added ('OK')	text/html	etag:%22c80110-11b41-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-clients.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-clients.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:47	63938/63938	---M-Z	200	added ('OK')	text/html	etag:%22c8011d-f9c2-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/app-todo.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-todo.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:47	180673/180673	---M-Z	200	added ('OK')	text/html	etag:%22c811b0-2c1c1-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-icons.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-icons.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:47	85523/85523	---M-Z	200	added ('OK')	text/html	etag:%22c811b1-14e13-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-icons-line.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-icons-line.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:48	140183/140183	---M-Z	200	added ('OK')	text/html	etag:%22c811b2-22397-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-icons-themify.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-icons-themify.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:48	89624/89624	---M-Z	200	added ('OK')	text/html	etag:%22c811ab-15e18-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-bootstrap.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-bootstrap.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:49	66951/66951	---M-Z	200	added ('OK')	text/html	etag:%22c811bb-10587-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-typography.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-typography.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:49	64345/64345	---M-Z	200	added ('OK')	text/html	etag:%22c811ad-fb59-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-colors.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-colors.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:50	83320/83320	---M-Z	200	added ('OK')	text/html	etag:%22c811ac-14578-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-buttons.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-buttons.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:50	82075/82075	---M-Z	200	added ('OK')	text/html	etag:%22c811ba-1409b-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-tabs.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-tabs.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:50	69761/69761	---M-Z	200	added ('OK')	text/html	etag:%22c811b8-11081-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-progressbars.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-progressbars.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:51	84662/84662	---M-Z	200	added ('OK')	text/html	etag:%22c811b5-14ab6-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-modals.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-modals.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:51	66181/66181	---M-Z	200	added ('OK')	text/html	etag:%22c811b7-10285-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-notifications.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-notifications.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:52	64054/64054	---M-Z	200	added ('OK')	text/html	etag:%22c811ae-fa36-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-dialogs.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-dialogs.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:52	69993/69993	---M-Z	200	added ('OK')	text/html	etag:%22c811b3-11169-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-list-group.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-list-group.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:52	68475/68475	---M-Z	200	added ('OK')	text/html	etag:%22c811b4-10b7b-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-media-object.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-media-object.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:53	66556/66556	---M-Z	200	added ('OK')	text/html	etag:%22c811b6-103fc-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-nestable.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-nestable.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:53	62595/62595	---M-Z	200	added ('OK')	text/html	etag:%22c811b9-f483-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-range-sliders.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-range-sliders.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:54	80459/80459	---M-Z	200	added ('OK')	text/html	etag:%22c811af-13a4b-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/ui-helper-class.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/ui-helper-class.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:55	84087/84087	---M-Z	200	added ('OK')	text/html	etag:%22c8012b-14877-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-basic.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-basic.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:55	99291/99291	---M-Z	200	added ('OK')	text/html	etag:%22c8012a-183db-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-advanced.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-advanced.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:55	70141/70141	---M-Z	200	added ('OK')	text/html	etag:%22c8013c-111fd-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-validation.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-validation.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:56	78400/78400	---M-Z	200	added ('OK')	text/html	etag:%22c8013d-13240-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-wizard.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-wizard.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:56	63320/63320	---M-Z	200	added ('OK')	text/html	etag:%22c8013b-f758-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-summernote.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-summernote.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:57	62467/62467	---M-Z	200	added ('OK')	text/html	etag:%22c8012d-f403-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-dragdropupload.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-dragdropupload.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:57	61718/61718	---M-Z	200	added ('OK')	text/html	etag:%22c8012e-f116-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-editors.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-editors.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:57	61161/61161	---M-Z	200	added ('OK')	text/html	etag:%22c8012f-eee9-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-markdown.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-markdown.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:58	86402/86402	---M-Z	200	added ('OK')	text/html	etag:%22c8012c-15182-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/forms-cropping.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/forms-cropping.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:58	80987/80987	---M-Z	200	added ('OK')	text/html	etag:%22c811aa-13c5b-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/table-normal.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/table-normal.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:59	77052/77052	---M-Z	200	added ('OK')	text/html	etag:%22c811a5-12cfc-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/table-color.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/table-color.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:36:59	121408/121408	---M-Z	200	added ('OK')	text/html	etag:%22c811a9-1da40-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/table-jquery-datatable.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/table-jquery-datatable.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:00	62748/62748	---M-Z	200	added ('OK')	text/html	etag:%22c811a7-f51c-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/table-editable.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/table-editable.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:00	66014/66014	---M-Z	200	added ('OK')	text/html	etag:%22c811a8-101de-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/table-filter.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/table-filter.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:00	74845/74845	---M-Z	200	added ('OK')	text/html	etag:%22c811a6-1245d-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/table-dragger.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/table-dragger.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:01	65406/65406	---M-Z	200	added ('OK')	text/html	etag:%22c8011e-ff7e-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/chart-c3.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/chart-c3.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:02	70675/70675	---M-Z	200	added ('OK')	text/html	etag:%22c8011f-11413-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/chart-chartjs.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/chart-chartjs.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:02	69127/69127	---M-Z	200	added ('OK')	text/html	etag:%22c80123-10e07-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/chart-morris.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/chart-morris.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:02	67098/67098	---M-Z	200	added ('OK')	text/html	etag:%22c80121-1061a-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/chart-flot.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/chart-flot.html	(from http://puffintheme.com/demo/oculux/html/index.html)
